Dataset,Missingness Ratio,Mechanism,Iteration,ROC-AUC Score,Impute,precision,recall,sensitivity,specificity,ppv,npv,f1
pima_indians_diabetes,0.1,MNAR,8,1,global,0.881683148,0.734100008,0.770749963,0.909047728,0.851984414,0.876516062,0.789709936
pima_indians_diabetes,0.1,MNAR,9,1,global,0.900572178,0.76039328,0.737732127,0.938875066,0.878484513,0.910400236,0.782285674
pima_indians_diabetes,0.1,MNAR,10,1,global,0.880372142,0.738929767,0.738894055,0.963723284,0.873144895,0.870198976,0.810218653
pima_indians_diabetes,0.2,MCAR,1,1,global,0.878834612,0.724478425,0.762956982,0.957325738,0.848309468,0.888698213,0.795224506
pima_indians_diabetes,0.2,MCAR,2,1,global,0.8891621,0.749705727,0.768041945,0.922756784,0.867766053,0.879288529,0.7958907
pima_indians_diabetes,0.2,MCAR,3,1,global,0.856002884,0.722713346,0.749316065,0.953860796,0.889605039,0.886430538,0.788531602
pima_indians_diabetes,0.2,MCAR,4,1,global,0.860915945,0.741720012,0.739678012,0.914778813,0.869860282,0.855432514,0.801211047
pima_indians_diabetes,0.2,MCAR,5,1,global,0.871367295,0.760281581,0.769294917,0.900325352,0.871707581,0.869184989,0.79193813
pima_indians_diabetes,0.2,MCAR,6,1,global,0.877075137,0.770348215,0.754350639,0.963535462,0.844649578,0.913761293,0.796164024
pima_indians_diabetes,0.2,MCAR,7,1,global,0.851544315,0.740866423,0.7447841,0.906466062,0.883933839,0.86943046,0.768619481
pima_indians_diabetes,0.2,MCAR,8,1,global,0.876834949,0.743488838,0.771020336,0.95868073,0.878770943,0.905165865,0.78026279
pima_indians_diabetes,0.2,MCAR,9,1,global,0.864120422,0.725292859,0.758626289,0.918861282,0.878975412,0.883414203,0.813730574
pima_indians_diabetes,0.2,MCAR,10,1,global,0.862010476,0.720348329,0.759556231,0.953216166,0.861994626,0.866709365,0.805318716
pima_indians_diabetes,0.2,MAR,1,1,global,0.84974733,0.739303374,0.727531219,0.952690574,0.851832231,0.878294864,0.800725245
pima_indians_diabetes,0.2,MAR,2,1,global,0.877832938,0.744030498,0.720059547,0.9087806,0.845178099,0.90609955,0.800115833
pima_indians_diabetes,0.2,MAR,3,1,global,0.874175759,0.759319044,0.754302834,0.911592424,0.893144743,0.88492057,0.818483585
pima_indians_diabetes,0.2,MAR,4,1,global,0.847431578,0.733772646,0.729107792,0.910797528,0.892298781,0.87787907,0.786765242
pima_indians_diabetes,0.2,MAR,5,1,global,0.885257258,0.764888663,0.755658536,0.917125658,0.849770459,0.898331789,0.775591407
pima_indians_diabetes,0.2,MAR,6,1,global,0.880258901,0.726448998,0.763386315,0.959237042,0.88996077,0.904529283,0.815020562
pima_indians_diabetes,0.2,MAR,7,1,global,0.88848585,0.729144784,0.723082971,0.956155787,0.847315375,0.853021037,0.766661082
pima_indians_diabetes,0.2,MAR,8,1,global,0.86154689,0.754132096,0.743233817,0.916035956,0.868306728,0.879947342,0.806850712
pima_indians_diabetes,0.2,MAR,9,1,global,0.853666337,0.755462914,0.752929645,0.90002511,0.855036489,0.894584576,0.80581148
pima_indians_diabetes,0.2,MAR,10,1,global,0.885512881,0.732096731,0.730800448,0.946664445,0.84712995,0.908317724,0.790090294
pima_indians_diabetes,0.2,MNAR,1,1,global,0.898823848,0.740586895,0.738364834,0.924477838,0.861530906,0.900472147,0.802415382
pima_indians_diabetes,0.2,MNAR,2,1,global,0.871903507,0.758394305,0.754238449,0.935440795,0.860932003,0.893878106,0.798828193
pima_indians_diabetes,0.2,MNAR,3,1,global,0.867409975,0.726004692,0.752393666,0.931555535,0.874728712,0.868351318,0.793522995
pima_indians_diabetes,0.2,MNAR,4,1,global,0.857429703,0.759939776,0.732177285,0.917498909,0.868809281,0.863411638,0.781021591
pima_indians_diabetes,0.2,MNAR,5,1,global,0.883975565,0.746596187,0.755246395,0.94679036,0.869709836,0.860660336,0.805593678
pima_indians_diabetes,0.2,MNAR,6,1,global,0.841391671,0.731823464,0.763821291,0.924791228,0.870571338,0.907871823,0.804996965
pima_indians_diabetes,0.2,MNAR,7,1,global,0.864980816,0.734437302,0.757653195,0.960941343,0.860334009,0.906395093,0.801298473
pima_indians_diabetes,0.2,MNAR,8,1,global,0.843245792,0.722405239,0.758231302,0.954768143,0.895607841,0.899931072,0.792635555
pima_indians_diabetes,0.2,MNAR,9,1,global,0.868809632,0.725566719,0.760103418,0.906239919,0.861904035,0.879448259,0.814121701
pima_indians_diabetes,0.2,MNAR,10,1,global,0.901528082,0.719346564,0.762017913,0.945504904,0.887427418,0.858312703,0.798101908
pima_indians_diabetes,0.3,MCAR,1,1,global,0.877556027,0.724726409,0.755603683,0.933501762,0.841225087,0.886766578,0.820357635
pima_indians_diabetes,0.3,MCAR,2,1,global,0.84794539,0.764535588,0.721271606,0.951595454,0.888392309,0.911091946,0.816701337
pima_indians_diabetes,0.3,MCAR,3,1,global,0.87806618,0.764895095,0.738811753,0.902995086,0.901975343,0.90349348,0.767144287
pima_indians_diabetes,0.3,MCAR,4,1,global,0.883069006,0.71942534,0.74266305,0.963833364,0.86184381,0.912063835,0.800667078
pima_indians_diabetes,0.3,MCAR,5,1,global,0.868158658,0.742686389,0.737441275,0.917447741,0.897176114,0.904749294,0.766424796
pima_indians_diabetes,0.3,MCAR,6,1,global,0.873199383,0.736037495,0.731456068,0.899635775,0.863752504,0.874123065,0.767474061
pima_indians_diabetes,0.3,MCAR,7,1,global,0.893036127,0.721285142,0.737371601,0.899799415,0.900220578,0.908329264,0.798156707
pima_indians_diabetes,0.3,MCAR,8,1,global,0.86431677,0.756100848,0.767796089,0.956042258,0.858304204,0.873894993,0.801948184
pima_indians_diabetes,0.3,MCAR,9,1,global,0.860161928,0.760802432,0.731788906,0.923024625,0.857266677,0.855239828,0.805868208
pima_indians_diabetes,0.3,MCAR,10,1,global,0.880823457,0.743259558,0.762944446,0.952744743,0.893697153,0.871846329,0.810760594
pima_indians_diabetes,0.3,MAR,1,1,global,0.873350456,0.771404269,0.733166458,0.962705697,0.898530648,0.887330476,0.802355442
pima_indians_diabetes,0.3,MAR,2,1,global,0.873239697,0.765978417,0.771549755,0.959816408,0.889399372,0.90191343,0.79359929
pima_indians_diabetes,0.3,MAR,3,1,global,0.848874078,0.761605514,0.746691731,0.951146375,0.896902889,0.853429335,0.81737201
pima_indians_diabetes,0.3,MAR,4,1,global,0.86455526,0.722593737,0.722218054,0.945547256,0.856032742,0.90189095,0.794349226
pima_indians_diabetes,0.3,MAR,5,1,global,0.88939002,0.759755214,0.770796497,0.961973398,0.87281241,0.882187691,0.789635325
pima_indians_diabetes,0.3,MAR,6,1,global,0.855312911,0.740231714,0.76882154,0.938793561,0.841502647,0.867933565,0.820273506
pima_indians_diabetes,0.3,MAR,7,1,global,0.902012537,0.736979357,0.769400811,0.938362752,0.880249024,0.885359481,0.803850738
pima_indians_diabetes,0.3,MAR,8,1,global,0.862067106,0.751097473,0.720306613,0.906388988,0.853472139,0.86395079,0.765758714
pima_indians_diabetes,0.3,MAR,9,1,global,0.854274855,0.767121125,0.755079449,0.913936519,0.888716437,0.858681035,0.807232919
pima_indians_diabetes,0.3,MAR,10,1,global,0.892739367,0.725885363,0.747196954,0.94310686,0.892860494,0.909445719,0.780470788
pima_indians_diabetes,0.3,MNAR,1,1,global,0.876303363,0.756227482,0.742009862,0.954513075,0.87607346,0.893483637,0.789657864
pima_indians_diabetes,0.3,MNAR,2,1,global,0.892187191,0.759330007,0.72328205,0.943339418,0.889896487,0.884044582,0.814901761
pima_indians_diabetes,0.3,MNAR,3,1,global,0.871996838,0.733213197,0.744768489,0.956135668,0.900873139,0.908824864,0.808899518
pima_indians_diabetes,0.3,MNAR,4,1,global,0.889396727,0.749618171,0.72744258,0.914671755,0.887786629,0.88745322,0.791966615
pima_indians_diabetes,0.3,MNAR,5,1,global,0.856561575,0.754845431,0.731524144,0.922482946,0.852038621,0.911198116,0.811548159
pima_indians_diabetes,0.3,MNAR,6,1,global,0.853213608,0.722880332,0.749437366,0.932783645,0.887276687,0.90594713,0.815051313
pima_indians_diabetes,0.3,MNAR,7,1,global,0.866156737,0.76716424,0.761924469,0.943591196,0.844937089,0.880155493,0.77485558
pima_indians_diabetes,0.3,MNAR,8,1,global,0.892049013,0.731195738,0.759223236,0.930386629,0.871313013,0.908660894,0.806864398
pima_indians_diabetes,0.3,MNAR,9,1,global,0.870385812,0.740700736,0.737707882,0.90899847,0.86582896,0.863912483,0.802327041
pima_indians_diabetes,0.3,MNAR,10,1,global,0.89633523,0.745144914,0.753838155,0.928703169,0.897122507,0.908360289,0.799525272
breast_cancer,0.1,MCAR,1,0.908450704,local,0.867146356,0.704225352,0.704225352,0.931055553,0.894697017,0.671875,0.826446281
breast_cancer,0.1,MCAR,2,0.971830986,local,0.899737535,0.802816901,0.802816901,0.956481338,0.84944334,0.754385965,0.890625
breast_cancer,0.1,MCAR,3,0.905011464,local,0.98245614,0.788732394,0.788732394,0.976744186,0.98245614,0.736842105,0.875
breast_cancer,0.1,MCAR,4,0.873239437,local,0.876195283,0.676056338,0.676056338,0.912262792,0.884535214,0.651515152,0.806722689
breast_cancer,0.1,MCAR,5,0.929577465,local,0.849802244,0.746478873,0.746478873,0.914102992,0.901813417,0.704918033,0.85483871
breast_cancer,0.1,MCAR,6,0.899770717,local,0.98245614,0.788732394,0.788732394,0.976744186,0.98245614,0.736842105,0.875
breast_cancer,0.1,MCAR,7,0.962659679,local,0.887256048,0.845070423,0.845070423,0.923542032,0.89094816,0.796296296,0.916030534
breast_cancer,0.1,MCAR,8,0.915492958,local,0.888557492,0.690140845,0.690140845,0.923912216,0.863034014,0.661538462,0.816666667
breast_cancer,0.1,MCAR,9,0.950704225,local,0.863226718,0.887323944,0.887323944,0.959006003,0.844067778,0.843137255,0.940298507
breast_cancer,0.1,MCAR,10,0.922535211,local,0.88584614,0.788732394,0.788732394,0.95038695,0.858602674,0.74137931,0.881889764
breast_cancer,0.1,MAR,1,1,local,0.873430674,0.736989565,0.758536336,0.953220936,0.900099672,0.854051934,0.818227927
breast_cancer,0.1,MAR,2,1,local,0.892344484,0.747816593,0.744137537,0.952123814,0.882151819,0.883375154,0.80308394
breast_cancer,0.1,MAR,3,1,local,0.901976476,0.769125559,0.764201071,0.963335848,0.894686948,0.890478315,0.781009297
breast_cancer,0.1,MAR,4,1,local,0.88705836,0.742230579,0.728309542,0.962136237,0.882646671,0.892081989,0.81384063
breast_cancer,0.1,MAR,5,1,local,0.898743648,0.763306313,0.737086897,0.938368115,0.84106363,0.886586236,0.803747628
breast_cancer,0.1,MAR,6,0.988044546,local,0.985915493,0.985915493,0.985915493,0.976744186,0.985915493,0.976744186,0.985915493
breast_cancer,0.1,MAR,7,1,local,0.868644881,0.719465371,0.768607845,0.922322986,0.898559861,0.912489899,0.815009442
breast_cancer,0.1,MAR,8,1,local,0.865870422,0.767792051,0.721306126,0.900162953,0.892080134,0.870582214,0.795540838
breast_cancer,0.1,MAR,9,1,local,0.863417801,0.742793129,0.756066092,0.92777495,0.864556877,0.881157844,0.785725403
breast_cancer,0.1,MAR,10,1,local,0.887359388,0.72482195,0.757972212,0.920865842,0.90219094,0.853453126,0.787002411
breast_cancer,0.1,MNAR,1,0.964788732,local,0.892963951,0.901408451,0.901408451,0.901082172,0.851262657,0.86,0.948148148
breast_cancer,0.1,MNAR,2,0.964788732,local,0.874570556,0.774647887,0.774647887,0.961778423,0.882037,0.728813559,0.873015873
breast_cancer,0.1,MNAR,3,0.963642319,local,0.873350412,0.85915493,0.85915493,0.921079896,0.892579249,0.811320755,0.924242424
breast_cancer,0.1,MNAR,4,0.901408451,local,0.859799163,0.676056338,0.676056338,0.923995896,0.847619642,0.651515152,0.806722689
breast_cancer,0.1,MNAR,5,0.922535211,local,0.879362821,0.76056338,0.76056338,0.934481822,0.868914771,0.716666667,0.864
breast_cancer,0.1,MNAR,6,0.932197838,local,0.955882353,0.915492958,0.915492958,0.930232558,0.955882353,0.869565217,0.935251799
breast_cancer,0.1,MNAR,7,0.941369145,local,0.872980108,0.788732394,0.788732394,0.913936624,0.874462208,0.74137931,0.881889764
breast_cancer,0.1,MNAR,8,0.99557812,local,0.983870968,0.85915493,0.85915493,0.976744186,0.983870968,0.807692308,0.917293233
breast_cancer,0.1,MNAR,9,0.915820504,local,0.872717628,0.690140845,0.690140845,0.95192291,0.856564568,0.661538462,0.816666667
breast_cancer,0.1,MNAR,10,0.963969866,local,0.880429325,0.830985915,0.830985915,0.96175587,0.867922537,0.781818182,0.907692308
breast_cancer,0.2,MCAR,1,0.833606289,local,0.882359244,0.521126761,0.521126761,0.934123893,0.899760948,0.558441558,0.685185185
breast_cancer,0.2,MCAR,2,0.776449394,local,0.889774133,0.422535211,0.422535211,0.947845558,0.849912349,0.511904762,0.594059406
breast_cancer,0.2,MCAR,3,0.870291517,local,0.973684211,0.521126761,0.521126761,0.976744186,0.973684211,0.552631579,0.678899083
breast_cancer,0.2,MCAR,4,0.828856862,local,0.876075698,0.478873239,0.478873239,0.947539944,0.874947561,0.5375,0.647619048
breast_cancer,0.2,MCAR,5,0.873239437,local,0.872741479,0.478873239,0.478873239,0.934120235,0.843115217,0.5375,0.647619048
breast_cancer,0.2,MCAR,6,0.853750409,local,0.976190476,0.577464789,0.577464789,0.976744186,0.976190476,0.583333333,0.725663717
breast_cancer,0.2,MCAR,7,0.873239437,local,0.852137479,0.591549296,0.591549296,0.90747376,0.8781451,0.597222222,0.743362832
breast_cancer,0.2,MCAR,8,0.887979037,local,0.957446809,0.633802817,0.633802817,0.953488372,0.957446809,0.611940299,0.762711864
breast_cancer,0.2,MCAR,9,0.929577465,local,0.899779487,0.718309859,0.718309859,0.917005683,0.875201081,0.682539683,0.836065574
breast_cancer,0.2,MCAR,10,0.816573862,local,0.899739478,0.478873239,0.478873239,0.93815485,0.89981431,0.5375,0.647619048
breast_cancer,0.2,MAR,1,1,local,0.857279293,0.747758019,0.730184947,0.94579722,0.870012632,0.869764161,0.817174401
breast_cancer,0.2,MAR,2,0.988372093,local,0.986111111,0.766673363,0.758470971,0.976744186,0.986111111,0.910434815,0.993006993
breast_cancer,0.2,MAR,3,1,local,0.859048245,0.758799894,0.73999898,0.95048782,0.8811198,0.855500386,0.773290271
breast_cancer,0.2,MAR,4,1,local,0.879098923,0.743940398,0.736662472,0.914265875,0.85435566,0.867705519,0.814274878
breast_cancer,0.2,MAR,5,1,local,0.859766079,0.720355049,0.759733782,0.934723511,0.895492874,0.864141074,0.80310258
breast_cancer,0.2,MAR,6,0.957746479,local,0.893740692,0.873239437,0.873239437,0.931948203,0.865631817,0.826923077,0.932330827
breast_cancer,0.2,MAR,7,1,local,0.986111111,0.740557863,0.739965231,0.976744186,0.986111111,0.871056292,0.993006993
breast_cancer,0.2,MAR,8,1,local,0.858990939,0.726032797,0.734861159,0.954927408,0.876308,0.873613866,0.800174155
breast_cancer,0.2,MAR,9,0.979200786,local,0.984848485,0.915492958,0.915492958,0.976744186,0.984848485,0.875,0.948905109
breast_cancer,0.2,MAR,10,0.992957746,local,0.882425462,0.985915493,0.985915493,0.941811841,0.852584228,0.977272727,0.992907801
breast_cancer,0.2,MNAR,1,0.836390436,local,0.972972973,0.507042254,0.507042254,0.976744186,0.972972973,0.545454545,0.666666667
breast_cancer,0.2,MNAR,2,0.872584343,local,0.931818182,0.577464789,0.577464789,0.930232558,0.931818182,0.571428571,0.713043478
breast_cancer,0.2,MNAR,3,0.877006223,local,0.848855323,0.605633803,0.605633803,0.92449902,0.863664293,0.605633803,0.754385965
breast_cancer,0.2,MNAR,4,0.781690141,local,0.935483871,0.408450704,0.408450704,0.953488372,0.935483871,0.493975904,0.568627451
breast_cancer,0.2,MNAR,5,0.802653128,local,0.863456943,0.450704225,0.450704225,0.928311342,0.869765557,0.524390244,0.621359223
breast_cancer,0.2,MNAR,6,0.800032755,local,0.850060788,0.507042254,0.507042254,0.961146398,0.882840862,0.551282051,0.672897196
breast_cancer,0.2,MNAR,7,0.855060596,local,0.871028072,0.492957746,0.492957746,0.956730248,0.854932681,0.544303797,0.660377358
breast_cancer,0.2,MNAR,8,0.86161153,local,0.975,0.549295775,0.549295775,0.976744186,0.975,0.567567568,0.702702703
breast_cancer,0.2,MNAR,9,0.790697674,local,0.87093112,0.563380282,0.563380282,0.946346946,0.884343168,0.581081081,0.720720721
breast_cancer,0.2,MNAR,10,0.782836554,local,0.85317502,0.521126761,0.521126761,0.906133442,0.85923627,0.558441558,0.685185185
breast_cancer,0.3,MCAR,1,0.833606289,local,0.976190476,0.577464789,0.577464789,0.976744186,0.976190476,0.583333333,0.725663717
breast_cancer,0.3,MCAR,2,0.763183754,local,0.945945946,0.492957746,0.492957746,0.953488372,0.945945946,0.532467532,0.648148148
breast_cancer,0.3,MCAR,3,0.838847036,local,0.970588235,0.464788732,0.464788732,0.976744186,0.970588235,0.525,0.628571429
breast_cancer,0.3,MCAR,4,0.856043236,local,0.962962963,0.366197183,0.366197183,0.976744186,0.962962963,0.482758621,0.530612245
breast_cancer,0.3,MCAR,5,0.874058303,local,0.901695205,0.563380282,0.563380282,0.942739994,0.880113931,0.581081081,0.720720721
breast_cancer,0.3,MCAR,6,0.86161153,local,0.870278361,0.436619718,0.436619718,0.916372521,0.876765834,0.518072289,0.607843137
breast_cancer,0.3,MCAR,7,0.86554209,local,0.856284026,0.535211268,0.535211268,0.917252879,0.842685162,0.565789474,0.697247706
breast_cancer,0.3,MCAR,8,0.828529315,local,0.888529395,0.492957746,0.492957746,0.941453863,0.866476042,0.544303797,0.660377358
breast_cancer,0.3,MCAR,9,0.944317065,local,0.86404859,0.633802817,0.633802817,0.906572445,0.871446812,0.623188406,0.775862069
breast_cancer,0.3,MCAR,10,0.823943662,local,0.8606527,0.309859155,0.309859155,0.90555837,0.876784633,0.467391304,0.47311828
breast_cancer,0.3,MAR,1,1,local,0.852508925,0.729042421,0.760415741,0.951553101,0.890997758,0.891001455,0.768369328
breast_cancer,0.3,MAR,2,0.999672453,local,0.846427432,0.985915493,0.985915493,0.961432688,0.868975301,0.977272727,0.992907801
breast_cancer,0.3,MAR,3,0.936619718,local,0.896746051,0.873239437,0.873239437,0.911395103,0.887123408,0.826923077,0.932330827
breast_cancer,0.3,MAR,4,0.981493613,local,0.984126984,0.873239437,0.873239437,0.976744186,0.984126984,0.823529412,0.925373134
breast_cancer,0.3,MAR,5,1,local,0.851226173,0.764801612,0.752781176,0.933034374,0.872013238,0.896866764,0.821040233
breast_cancer,0.3,MAR,6,0.830985915,local,0.850756116,0.549295775,0.549295775,0.944489664,0.881856011,0.573333333,0.709090909
breast_cancer,0.3,MAR,7,0.978873239,local,0.845002212,0.746478873,0.746478873,0.937046789,0.84376491,0.704918033,0.85483871
breast_cancer,0.3,MAR,8,1,local,0.884206304,0.985915493,0.985915493,0.956440201,0.845274038,0.977272727,0.992907801
breast_cancer,0.3,MAR,9,1,local,0.847479247,0.757825374,0.770173711,0.948616339,0.883521606,0.86253309,0.791871105
breast_cancer,0.3,MAR,10,0.964788732,local,0.890486187,0.929577465,0.929577465,0.912262361,0.889566843,0.895833333,0.96350365
breast_cancer,0.3,MNAR,1,0.850802489,local,0.918918919,0.478873239,0.478873239,0.930232558,0.918918919,0.519480519,0.62962963
breast_cancer,0.3,MNAR,2,0.790861448,local,0.941176471,0.450704225,0.450704225,0.953488372,0.941176471,0.5125,0.60952381
breast_cancer,0.3,MNAR,3,0.706845726,local,0.682926829,0.394366197,0.394366197,0.697674419,0.682926829,0.410958904,0.5
breast_cancer,0.3,MNAR,4,0.809859155,local,0.970588235,0.464788732,0.464788732,0.976744186,0.970588235,0.525,0.628571429
breast_cancer,0.3,MNAR,5,0.793481821,local,0.970588235,0.464788732,0.464788732,0.976744186,0.970588235,0.525,0.628571429
breast_cancer,0.3,MNAR,6,0.843596462,local,0.865595908,0.394366197,0.394366197,0.958710371,0.871959074,0.5,0.565656566
breast_cancer,0.3,MNAR,7,0.888961677,local,0.887040494,0.366197183,0.366197183,0.957474512,0.88365844,0.488636364,0.536082474
breast_cancer,0.3,MNAR,8,0.800687848,local,0.941176471,0.450704225,0.450704225,0.953488372,0.941176471,0.5125,0.60952381
breast_cancer,0.3,MNAR,9,0.911889944,local,0.945454545,0.732394366,0.732394366,0.930232558,0.945454545,0.677966102,0.825396825
breast_cancer,0.3,MNAR,10,0.814281035,local,0.971428571,0.478873239,0.478873239,0.976744186,0.971428571,0.53164557,0.641509434
open_ml_breast_cancer,0.1,MCAR,1,0.843615495,local,0.733333333,0.647058824,0.647058824,0.902439024,0.733333333,0.860465116,0.6875
open_ml_breast_cancer,0.1,MCAR,2,0.942611191,local,0.727272727,0.941176471,0.941176471,0.853658537,0.727272727,0.972222222,0.820512821
open_ml_breast_cancer,0.1,MCAR,3,0.896700143,local,0.592592593,0.941176471,0.941176471,0.731707317,0.592592593,0.967741935,0.727272727
open_ml_breast_cancer,0.1,MCAR,4,0.835724534,local,0.666666667,0.705882353,0.705882353,0.853658537,0.666666667,0.875,0.685714286
open_ml_breast_cancer,0.1,MCAR,5,0.911047346,local,0.8,0.941176471,0.941176471,0.902439024,0.8,0.973684211,0.864864865
open_ml_breast_cancer,0.1,MCAR,6,0.890243902,local,0.64,0.941176471,0.941176471,0.780487805,0.64,0.96969697,0.761904762
open_ml_breast_cancer,0.1,MCAR,7,0.863701578,local,0.722222222,0.764705882,0.764705882,0.87804878,0.722222222,0.9,0.742857143
open_ml_breast_cancer,0.1,MCAR,8,0.791248207,local,0.535714286,0.882352941,0.882352941,0.682926829,0.535714286,0.933333333,0.666666667
open_ml_breast_cancer,0.1,MCAR,9,0.910329986,local,0.7,0.823529412,0.823529412,0.853658537,0.7,0.921052632,0.756756757
open_ml_breast_cancer,0.1,MCAR,10,0.93687231,local,0.75,0.882352941,0.882352941,0.87804878,0.75,0.947368421,0.810810811
open_ml_breast_cancer,0.1,MAR,1,1,local,0.858007377,0.743646422,0.760340374,0.933858346,0.853073551,0.869610805,0.772794885
open_ml_breast_cancer,0.1,MAR,2,1,local,0.852225274,0.764532621,0.726218091,0.958137667,0.856156218,0.888444427,0.787526246
open_ml_breast_cancer,0.1,MAR,3,0.961262554,local,0.842105263,0.941176471,0.941176471,0.926829268,0.842105263,0.974358974,0.888888889
open_ml_breast_cancer,0.1,MAR,4,0.987087518,local,0.944444444,0.728970595,0.724086629,0.975609756,0.944444444,0.892434221,0.971428571
open_ml_breast_cancer,0.1,MAR,5,1,local,0.899734959,0.74534882,0.727808196,0.926420825,0.862059109,0.892256207,0.801961956
open_ml_breast_cancer,0.1,MAR,6,1,local,0.84599537,0.735079805,0.759412019,0.938882569,0.867425655,0.862778789,0.801107695
open_ml_breast_cancer,0.1,MAR,7,1,local,0.854533842,0.74276449,0.743930275,0.902699611,0.851246592,0.865644112,0.800006354
open_ml_breast_cancer,0.1,MAR,8,1,local,0.882446282,0.725901548,0.734135042,0.911554411,0.846812739,0.898888004,0.819596983
open_ml_breast_cancer,0.1,MAR,9,1,local,0.901270264,0.725343201,0.729539619,0.937131401,0.891713964,0.90838315,0.768819365
open_ml_breast_cancer,0.1,MAR,10,1,local,0.841613637,0.762712116,0.745221842,0.938194681,0.881376919,0.854065476,0.788954426
open_ml_breast_cancer,0.1,MNAR,1,0.891678623,local,0.65,0.764705882,0.764705882,0.829268293,0.65,0.894736842,0.702702703
open_ml_breast_cancer,0.1,MNAR,2,0.956958393,local,0.727272727,0.941176471,0.941176471,0.853658537,0.727272727,0.972222222,0.820512821
open_ml_breast_cancer,0.1,MNAR,3,0.815638451,local,0.608695652,0.823529412,0.823529412,0.780487805,0.608695652,0.914285714,0.7
open_ml_breast_cancer,0.1,MNAR,4,0.918938307,local,0.695652174,0.941176471,0.941176471,0.829268293,0.695652174,0.971428571,0.8
open_ml_breast_cancer,0.1,MNAR,5,0.860832138,local,0.636363636,0.823529412,0.823529412,0.804878049,0.636363636,0.916666667,0.717948718
open_ml_breast_cancer,0.1,MNAR,6,0.728837877,local,0.448275862,0.764705882,0.764705882,0.609756098,0.448275862,0.862068966,0.565217391
open_ml_breast_cancer,0.1,MNAR,7,0.944045911,local,0.842105263,0.941176471,0.941176471,0.926829268,0.842105263,0.974358974,0.888888889
open_ml_breast_cancer,0.1,MNAR,8,0.868005739,local,0.6,0.882352941,0.882352941,0.756097561,0.6,0.939393939,0.714285714
open_ml_breast_cancer,0.1,MNAR,9,0.903873745,local,0.68,0.757793169,0.766950939,0.804878049,0.68,0.900006303,0.80952381
open_ml_breast_cancer,0.1,MNAR,10,0.923242468,local,0.8,0.941176471,0.941176471,0.902439024,0.8,0.973684211,0.864864865
open_ml_breast_cancer,0.2,MCAR,1,0.606886657,local,0.416666667,0.588235294,0.588235294,0.658536585,0.416666667,0.794117647,0.487804878
open_ml_breast_cancer,0.2,MCAR,2,0.774031564,local,0.578947368,0.647058824,0.647058824,0.804878049,0.578947368,0.846153846,0.611111111
open_ml_breast_cancer,0.2,MCAR,3,0.743902439,local,0.481481481,0.764705882,0.764705882,0.658536585,0.481481481,0.870967742,0.590909091
open_ml_breast_cancer,0.2,MCAR,4,0.732424677,local,0.55,0.647058824,0.647058824,0.780487805,0.55,0.842105263,0.594594595
open_ml_breast_cancer,0.2,MCAR,5,0.781922525,local,0.55,0.647058824,0.647058824,0.780487805,0.55,0.842105263,0.594594595
open_ml_breast_cancer,0.2,MCAR,6,0.87804878,local,0.590909091,0.764705882,0.764705882,0.780487805,0.590909091,0.888888889,0.666666667
open_ml_breast_cancer,0.2,MCAR,7,0.768292683,local,0.481481481,0.764705882,0.764705882,0.658536585,0.481481481,0.870967742,0.590909091
open_ml_breast_cancer,0.2,MCAR,8,0.658536585,local,0.4,0.470588235,0.470588235,0.707317073,0.4,0.763157895,0.432432432
open_ml_breast_cancer,0.2,MCAR,9,0.816355811,local,0.523809524,0.647058824,0.647058824,0.756097561,0.523809524,0.837837838,0.578947368
open_ml_breast_cancer,0.2,MCAR,10,0.741032999,local,0.48,0.705882353,0.705882353,0.682926829,0.48,0.848484848,0.571428571
open_ml_breast_cancer,0.2,MAR,1,0.950502152,local,0.8125,0.764705882,0.764705882,0.926829268,0.8125,0.904761905,0.787878788
open_ml_breast_cancer,0.2,MAR,2,1,local,0.868537327,0.759241576,0.724616676,0.908499925,0.881646741,0.899415517,0.821131521
open_ml_breast_cancer,0.2,MAR,3,0.889526542,local,0.714285714,0.882352941,0.882352941,0.853658537,0.714285714,0.945945946,0.789473684
open_ml_breast_cancer,0.2,MAR,4,0.967001435,local,0.941176471,0.941176471,0.941176471,0.975609756,0.941176471,0.975609756,0.941176471
open_ml_breast_cancer,0.2,MAR,5,0.985652798,local,0.944444444,0.769047546,0.770598267,0.975609756,0.944444444,0.899756329,0.971428571
open_ml_breast_cancer,0.2,MAR,6,0.991391679,local,0.882352941,0.882352941,0.882352941,0.951219512,0.882352941,0.951219512,0.882352941
open_ml_breast_cancer,0.2,MAR,7,0.951219512,local,0.842105263,0.941176471,0.941176471,0.926829268,0.842105263,0.974358974,0.888888889
open_ml_breast_cancer,0.2,MAR,8,0.965566714,local,0.823529412,0.823529412,0.823529412,0.926829268,0.823529412,0.926829268,0.823529412
open_ml_breast_cancer,0.2,MAR,9,0.99784792,local,0.941176471,0.941176471,0.941176471,0.975609756,0.941176471,0.975609756,0.941176471
open_ml_breast_cancer,0.2,MAR,10,0.987804878,local,0.894736842,0.749463157,0.756039685,0.951219512,0.894736842,0.87117251,0.944444444
open_ml_breast_cancer,0.2,MNAR,1,0.728837877,local,0.529411765,0.529411765,0.529411765,0.804878049,0.529411765,0.804878049,0.529411765
open_ml_breast_cancer,0.2,MNAR,2,0.781922525,local,0.52,0.764705882,0.764705882,0.707317073,0.52,0.878787879,0.619047619
